date,15:45:00,15:50:00,15:54:00
2021-11-19,179.16333,179.19334,179.13999
2021-11-22,178.29333,177.70333,177.056661
2021-11-23,175.27667,175.44668,175.75667
2021-11-24,177.29,177.45333,177.68333
2021-11-26,172.16667,172.82667,
2021-11-29,179.17668,179.48999,179.91667
2021-11-30,177.31333,176.87667,175.96
2021-12-01,177.39119,176.87,176.51666
2021-12-02,175.87667,175.37333,174.98
2021-12-03,173.28333,173.52,174.056661
2021-12-06,174.42334,,174.79751
2021-12-07,182.55666,182.078328,182.58
2021-12-08,181.96667,182.22333,182.31333
2021-12-09,178.84666,178.77667,178.38334
2021-12-10,179.27334,179.11666,179.17334
2021-12-13,175.59001,175.22666,174.79
2021-12-14,173.67,173.57967,173.26666
2021-12-15,178.62,178.86001,179.42002
2021-12-16,172.43333,172.74333,172.12333
2021-12-17,172.51166,171.94999,171.67334
2021-12-20,170.42667,170.82332,170.54333
2021-12-21,175.81,175.87762,176.43667
2021-12-22,177.68667,177.79,178.22666
2021-12-23,180.81667,180.92668,180.93667
2021-12-27,184.63999,184.74921,185.093343
2021-12-28,184.11334,183.37,183.19668
2021-12-29,183.59666,183.74634,183.67
2021-12-30,181.79667,181.56333,181.42334
2021-12-31,181.47333,181.063334,180.86334
2022-01-03,184.29667,184.13,184.30332
2022-01-04,183.51666,,183.78001
2022-01-05,178.6,178.42,178.32001
2022-01-06,178.66333,178.53001,178.50334
2022-01-07,173.96999,174.24666,173.96999
2022-01-10,172.75334,172.96334,173.11001
2022-01-11,176.67084,176.30666,176.5
2022-01-12,178.39667,178.34334,178.23667
2022-01-13,175.27,174.58333,173.89667
2022-01-14,177.96999,177.86334,178.10667
2022-01-18,170.55333,170.88334,170.18667
2022-01-19,166.68333,166.14,165.91
2022-01-20,161.053904,160.72666,160.059998
2022-01-21,158.47666,157.88,157.26
2022-01-24,157.66,158.66,158.92667
2022-01-25,154.81667,154.28,153.46167
2022-01-26,155.55667,154.97,155.71
2022-01-27,149.89667,149.047333,149.089996
